name,code,division_type,codename,district_code
An Hòa,30592,xã,xa_an_hoa,892
Cần Đăng,30595,xã,xa_can_dang,892
Vĩnh Hanh,30598,xã,xa_vinh_hanh,892
Bình Thạnh,30601,xã,xa_binh_thanh,892
Vĩnh Bình,30604,thị trấn,thi_tran_vinh_binh,892
Bình Hòa,30607,xã,xa_binh_hoa,892
Vĩnh An,30610,xã,xa_vinh_an,892
Bình Thạnh,30613,xã,xa_hoa_binh_thanh,892
Vĩnh Lợi,30616,xã,xa_vinh_loi,892
Vĩnh Nhuận,30619,xã,xa_vinh_nhuan,892
Tân Phú,30622,xã,xa_tan_phu,892
Vĩnh Thành,30625,xã,xa_vinh_thanh,892
Chợ Mới,30628,thị trấn,thi_tran_cho_moi,893
Mỹ Luông,30631,thị trấn,thi_tran_my_luong,893
Kiến An,30634,xã,xa_kien_an,893
Hội Đông,30637,xã,xa_my_hoi_dong,893
Điền A,30640,xã,xa_long_dien_a,893
Tấn Mỹ,30643,xã,xa_tan_my,893
Điền B,30646,xã,xa_long_dien_b,893
Kiến Thành,30649,xã,xa_kien_thanh,893
Mỹ Hiệp,30652,xã,xa_my_hiep,893
Mỹ An,30655,xã,xa_my_an,893
Nhơn Mỹ,30658,xã,xa_nhon_my,893
Long Giang,30661,xã,xa_long_giang,893
Long Kiến,30664,xã,xa_long_kien,893
Phước Xuân,30667,xã,xa_binh_phuoc_xuan,893
Thạnh Trung,30670,xã,xa_an_thanh_trung,893
Hội An,30673,xã,xa_hoi_an,893
Hòa Bình,30676,xã,xa_hoa_binh,893
Hòa An,30679,xã,xa_hoa_an,893
Núi Sập,30682,thị trấn,thi_tran_nui_sap,894
Phú Hoà,30685,thị trấn,thi_tran_phu_hoa,894
Óc Eo,30688,thị trấn,thi_tran_oc_eo,894
Tây Phú,30691,xã,xa_tay_phu,894
An Bình,30692,xã,xa_an_binh,894
Vĩnh Phú,30694,xã,xa_vinh_phu,894
Vĩnh Trạch,30697,xã,xa_vinh_trach,894
Phú Thuận,30700,xã,xa_phu_thuan,894
Vĩnh Chánh,30703,xã,xa_vinh_chanh,894
Định Mỹ,30706,xã,xa_dinh_my,894
Định Thành,30709,xã,xa_dinh_thanh,894
Phú Đông,30712,xã,xa_my_phu_dong,894
Vọng Đông,30715,xã,xa_vong_dong,894
Vĩnh Khánh,30718,xã,xa_vinh_khanh,894
Thoại Giang,30721,xã,xa_thoai_giang,894
Bình Thành,30724,xã,xa_binh_thanh,894
Vọng Thê,30727,xã,xa_vong_the,894
Thanh Vân,30730,phường,phuong_vinh_thanh_van,899
Vĩnh Thanh,30733,phường,phuong_vinh_thanh,899
Vĩnh Quang,30736,phường,phuong_vinh_quang,899
Vĩnh Hiệp,30739,phường,phuong_vinh_hiep,899
Vĩnh Bảo,30742,phường,phuong_vinh_bao,899
Vĩnh Lạc,30745,phường,phuong_vinh_lac,899
An Hòa,30748,phường,phuong_an_hoa,899
An Bình,30751,phường,phuong_an_binh,899
Rạch Sỏi,30754,phường,phuong_rach_soi,899
Vĩnh Lợi,30757,phường,phuong_vinh_loi,899
Vĩnh Thông,30760,phường,phuong_vinh_thong,899
Phi Thông,30763,xã,xa_phi_thong,899
Tô Châu,30766,phường,phuong_to_chau,900
Đông Hồ,30769,phường,phuong_dong_ho,900
Bình San,30772,phường,phuong_binh_san,900
Pháo Đài,30775,phường,phuong_phao_dai,900
Mỹ Đức,30778,phường,phuong_my_duc,900
Tiên Hải,30781,xã,xa_tien_hai,900
Thuận Yên,30784,xã,xa_thuan_yen,900
Kiên Lương,30787,thị trấn,thi_tran_kien_luong,902
Kiên Bình,30790,xã,xa_kien_binh,902
Hòa Điền,30802,xã,xa_hoa_dien,902
Dương Hòa,30805,xã,xa_duong_hoa,902
Bình An,30808,xã,xa_binh_an,902
Bình Trị,30809,xã,xa_binh_tri,902
Sơn Hải,30811,xã,xa_son_hai,902
Hòn Nghệ,30814,xã,xa_hon_nghe,902
Hòn Đất,30817,thị trấn,thi_tran_hon_dat,903
Sóc Sơn,30820,thị trấn,thi_tran_soc_son,903
Bình Sơn,30823,xã,xa_binh_son,903
Bình Giang,30826,xã,xa_binh_giang,903
Mỹ Thái,30828,xã,xa_my_thai,903
Thái Sơn,30829,xã,xa_nam_thai_son,903
Hiệp Sơn,30832,xã,xa_my_hiep_son,903
Sơn Kiên,30835,xã,xa_son_kien,903
Sơn Bình,30836,xã,xa_son_binh,903
Mỹ Thuận,30838,xã,xa_my_thuan,903
Lình Huỳnh,30840,xã,xa_linh_huynh,903
Thổ Sơn,30841,xã,xa_tho_son,903
Mỹ Lâm,30844,xã,xa_my_lam,903
Mỹ Phước,30847,xã,xa_my_phuoc,903
Tân Hiệp,30850,thị trấn,thi_tran_tan_hiep,904
Tân Hội,30853,xã,xa_tan_hoi,904
Tân Thành,30856,xã,xa_tan_thanh,904
Hiệp B,30859,xã,xa_tan_hiep_b,904
Tân Hoà,30860,xã,xa_tan_hoa,904
Đông B,30862,xã,xa_thanh_dong_b,904
Thạnh Đông,30865,xã,xa_thanh_dong,904
Hiệp A,30868,xã,xa_tan_hiep_a,904
Tân An,30871,xã,xa_tan_an,904
Đông A,30874,xã,xa_thanh_dong_a,904
Thạnh Trị,30877,xã,xa_thanh_tri,904
Minh Lương,30880,thị trấn,thi_tran_minh_luong,905
Thọ A,30883,xã,xa_mong_tho_a,905
Thọ B,30886,xã,xa_mong_tho_b,905
Mong Thọ,30887,xã,xa_mong_tho,905
Giục Tượng,30889,xã,xa_giuc_tuong,905
Hòa Hiệp,30892,xã,xa_vinh_hoa_hiep,905
Hoà Phú,30893,xã,xa_vinh_hoa_phu,905
Minh Hòa,30895,xã,xa_minh_hoa,905
Bình An,30898,xã,xa_binh_an,905
Thạnh Lộc,30901,xã,xa_thanh_loc,905
Giồng Riềng,30904,thị trấn,thi_tran_giong_rieng,906
Thạnh Hưng,30907,xã,xa_thanh_hung,906
Thạnh Phước,30910,xã,xa_thanh_phuoc,906
Thạnh Lộc,30913,xã,xa_thanh_loc,906
Thạnh Hòa,30916,xã,xa_thanh_hoa,906
Thạnh Bình,30917,xã,xa_thanh_binh,906
Bàn Thạch,30919,xã,xa_ban_thach,906
Tân Định,30922,xã,xa_ban_tan_dinh,906
Ngọc Thành,30925,xã,xa_ngoc_thanh,906
Ngọc Chúc,30928,xã,xa_ngoc_chuc,906
Ngọc Thuận,30931,xã,xa_ngoc_thuan,906
Hòa Hưng,30934,xã,xa_hoa_hung,906
Hoà Lợi,30937,xã,xa_hoa_loi,906
Hoà An,30940,xã,xa_hoa_an,906
Long Thạnh,30943,xã,xa_long_thanh,906
Vĩnh Thạnh,30946,xã,xa_vinh_thanh,906
Vĩnh Phú,30947,xã,xa_vinh_phu,906
Hòa Thuận,30949,xã,xa_hoa_thuan,906
Ngọc Hoà,30950,xã,xa_ngoc_hoa,906
Gò Quao,30952,thị trấn,thi_tran_go_quao,907
Hưng Bắc,30955,xã,xa_vinh_hoa_hung_bac,907
Định Hòa,30958,xã,xa_dinh_hoa,907
Thới Quản,30961,xã,xa_thoi_quan,907
Định An,30964,xã,xa_dinh_an,907
Thủy Liễu,30967,xã,xa_thuy_lieu,907
Hưng Nam,30970,xã,xa_vinh_hoa_hung_nam,907
Phước A,30973,xã,xa_vinh_phuoc_a,907
Phước B,30976,xã,xa_vinh_phuoc_b,907
Vĩnh Tuy,30979,xã,xa_vinh_tuy,907
Vĩnh Thắng,30982,xã,xa_vinh_thang,907
Thứ Ba,30985,thị trấn,thi_tran_thu_ba,908
Tây Yên,30988,xã,xa_tay_yen,908
Yên A,30991,xã,xa_tay_yen_a,908
Nam Yên,30994,xã,xa_nam_yen,908
Hưng Yên,30997,xã,xa_hung_yen,908
Nam Thái,31000,xã,xa_nam_thai,908
Thái A,31003,xã,xa_nam_thai_a,908
Đông Thái,31006,xã,xa_dong_thai,908
Đông Yên,31009,xã,xa_dong_yen,908
Mười Một,31018,thị trấn,thi_tran_thu_muoi_mot,909
Thuận Hoà,31021,xã,xa_thuan_hoa,909
Đông Hòa,31024,xã,xa_dong_hoa,909
Đông Thạnh,31030,xã,xa_dong_thanh,909
Tân Thạnh,31031,xã,xa_tan_thanh,909
Đông Hưng,31033,xã,xa_dong_hung,909
Hưng A,31036,xã,xa_dong_hung_a,909
Hưng B,31039,xã,xa_dong_hung_b,909
Vân Khánh,31042,xã,xa_van_khanh,909
Khánh Đông,31045,xã,xa_van_khanh_dong,909
Khánh Tây,31048,xã,xa_van_khanh_tay,909
Vĩnh Thuận,31051,thị trấn,thi_tran_vinh_thuan,910
Bình Bắc,31060,xã,xa_vinh_binh_bac,910
Bình Nam,31063,xã,xa_vinh_binh_nam,910
Bình Minh,31064,xã,xa_binh_minh,910
Vĩnh Thuận,31069,xã,xa_vinh_thuan,910
Tân Thuận,31072,xã,xa_tan_thuan,910
Phong Đông,31074,xã,xa_phong_dong,910
Vĩnh Phong,31075,xã,xa_vinh_phong,910
Dương Đông,31078,phường,phuong_duong_dong,911
An Thới,31081,phường,phuong_an_thoi,911
Cửa Cạn,31084,xã,xa_cua_can,911
Gành Dầu,31087,xã,xa_ganh_dau,911
Cửa Dương,31090,xã,xa_cua_duong,911
Hàm Ninh,31093,xã,xa_ham_ninh,911
Dương Tơ,31096,xã,xa_duong_to,911
Bãi Thơm,31102,xã,xa_bai_thom,911
Thổ Châu,31105,xã,xa_tho_chau,911
Hòn Tre,31108,xã,xa_hon_tre,912
Lại Sơn,31111,xã,xa_lai_son,912
An Sơn,31114,xã,xa_an_son,912
Nam Du,31115,xã,xa_nam_du,912
Thạnh Yên,31012,xã,xa_thanh_yen,913
Yên A,31015,xã,xa_thanh_yen_a,913
Minh Bắc,31027,xã,xa_an_minh_bac,913
Vĩnh Hòa,31054,xã,xa_vinh_hoa,913
Hoà Chánh,31057,xã,xa_hoa_chanh,913
Minh Thuận,31066,xã,xa_minh_thuan,913
Vĩnh Phú,30791,xã,xa_vinh_phu,914
Vĩnh Điều,30793,xã,xa_vinh_dieu,914
Khánh Hòa,30796,xã,xa_tan_khanh_hoa,914
Phú Lợi,30797,xã,xa_phu_loi,914
Phú Mỹ,30799,xã,xa_phu_my,914
Cái Khế,31117,phường,phuong_cai_khe,916
An Hòa,31120,phường,phuong_an_hoa,916
Thới Bình,31123,phường,phuong_thoi_binh,916
An Nghiệp,31126,phường,phuong_an_nghiep,916
An Cư,31129,phường,phuong_an_cu,916
Tân An,31135,phường,phuong_tan_an,916
An Phú,31141,phường,phuong_an_phu,916
Xuân Khánh,31144,phường,phuong_xuan_khanh,916
Hưng Lợi,31147,phường,phuong_hung_loi,916
An Khánh,31149,phường,phuong_an_khanh,916
An Bình,31150,phường,phuong_an_binh,916
Văn Liêm,31153,phường,phuong_chau_van_liem,917
Thới Hòa,31154,phường,phuong_thoi_hoa,917
Thới Long,31156,phường,phuong_thoi_long,917
Long Hưng,31157,phường,phuong_long_hung,917
Thới An,31159,phường,phuong_thoi_an,917
Phước Thới,31162,phường,phuong_phuoc_thoi,917
Trường Lạc,31165,phường,phuong_truong_lac,917
Bình Thủy,31168,phường,phuong_binh_thuy,918
Trà An,31169,phường,phuong_tra_an,918
Trà Nóc,31171,phường,phuong_tra_noc,918
An Đông,31174,phường,phuong_thoi_an_dong,918
An Thới,31177,phường,phuong_an_thoi,918
Hữu Nghĩa,31178,phường,phuong_bui_huu_nghia,918
Long Hòa,31180,phường,phuong_long_hoa,918
Long Tuyền,31183,phường,phuong_long_tuyen,918
Lê Bình,31186,phường,phuong_le_binh,919
Hưng Phú,31189,phường,phuong_hung_phu,919
Hưng Thạnh,31192,phường,phuong_hung_thanh,919
Ba Láng,31195,phường,phuong_ba_lang,919
Thường Thạnh,31198,phường,phuong_thuong_thanh,919
Phú Thứ,31201,phường,phuong_phu_thu,919
Tân Phú,31204,phường,phuong_tan_phu,919
Thốt Nốt,31207,phường,phuong_thot_not,923
Thới Thuận,31210,phường,phuong_thoi_thuan,923
Thuận An,31212,phường,phuong_thuan_an,923
Tân Lộc,31213,phường,phuong_tan_loc,923
Trung Nhứt,31216,phường,phuong_trung_nhut,923
Thạnh Hoà,31217,phường,phuong_thanh_hoa,923
Trung Kiên,31219,phường,phuong_trung_kien,923
Tân Hưng,31227,phường,phuong_tan_hung,923
Thuận Hưng,31228,phường,phuong_thuan_hung,923
Vĩnh Bình,31211,xã,xa_vinh_binh,924
Thanh An,31231,thị trấn,thi_tran_thanh_an,924
Vĩnh Thạnh,31232,thị trấn,thi_tran_vinh_thanh,924
Thạnh Mỹ,31234,xã,xa_thanh_my,924
Vĩnh Trinh,31237,xã,xa_vinh_trinh,924
Thạnh An,31240,xã,xa_thanh_an,924
Thạnh Tiến,31241,xã,xa_thanh_tien,924
Thạnh Thắng,31243,xã,xa_thanh_thang,924
Thạnh Lợi,31244,xã,xa_thanh_loi,924
Thạnh Qưới,31246,xã,xa_thanh_quoi,924
Thạnh Lộc,31252,xã,xa_thanh_loc,924
Trung An,31222,xã,xa_trung_an,925
Trung Thạnh,31225,xã,xa_trung_thanh,925
Thạnh Phú,31249,xã,xa_thanh_phu,925
Trung Hưng,31255,xã,xa_trung_hung,925
Cờ Đỏ,31261,thị trấn,thi_tran_co_do,925
Thới Hưng,31264,xã,xa_thoi_hung,925
Đông Hiệp,31273,xã,xa_dong_hiep,925
Đông Thắng,31274,xã,xa_dong_thang,925
Thới Đông,31276,xã,xa_thoi_dong,925
Thới Xuân,31277,xã,xa_thoi_xuan,925
Phong Điền,31299,thị trấn,thi_tran_phong_dien,926
Nhơn Ái,31300,xã,xa_nhon_ai,926
Giai Xuân,31303,xã,xa_giai_xuan,926
Tân Thới,31306,xã,xa_tan_thoi,926
Trường Long,31309,xã,xa_truong_long,926
Mỹ Khánh,31312,xã,xa_my_khanh,926
Nhơn Nghĩa,31315,xã,xa_nhon_nghia,926
Thới Lai,31258,thị trấn,thi_tran_thoi_lai,927
Thới Thạnh,31267,xã,xa_thoi_thanh,927
Tân Thạnh,31268,xã,xa_tan_thanh,927
Xuân Thắng,31270,xã,xa_xuan_thang,927
Đông Bình,31279,xã,xa_dong_binh,927
Đông Thuận,31282,xã,xa_dong_thuan,927
Thới Tân,31285,xã,xa_thoi_tan,927
Trường Thắng,31286,xã,xa_truong_thang,927
Định Môn,31288,xã,xa_dinh_mon,927
Trường Thành,31291,xã,xa_truong_thanh,927
Trường Xuân,31294,xã,xa_truong_xuan,927
Xuân A,31297,xã,xa_truong_xuan_a,927
Xuân B,31298,xã,xa_truong_xuan_b,927
Phường I,31318,phường,phuong_i,930
Phường III,31321,phường,phuong_iii,930
Phường IV,31324,phường,phuong_iv,930
Phường V,31327,phường,phuong_v,930
Phường VII,31330,phường,phuong_vii,930
Vị Tân,31333,xã,xa_vi_tan,930
Hoả Lựu,31336,xã,xa_hoa_luu,930
Tân Tiến,31338,xã,xa_tan_tien,930
Hoả Tiến,31339,xã,xa_hoa_tien,930
Ngã Bảy,31340,phường,phuong_nga_bay,931
Lái Hiếu,31341,phường,phuong_lai_hieu,931
Hiệp Thành,31343,phường,phuong_hiep_thanh,931
Hiệp Lợi,31344,phường,phuong_hiep_loi,931
Đại Thành,31411,xã,xa_dai_thanh,931
Tân Thành,31414,xã,xa_tan_thanh,931
Một Ngàn,31342,thị trấn,thi_tran_mot_ngan,932
Tân Hoà,31345,xã,xa_tan_hoa,932
Bảy Ngàn,31346,thị trấn,thi_tran_bay_ngan,932
Long Tây,31348,xã,xa_truong_long_tay,932
Long A,31351,xã,xa_truong_long_a,932
Nghĩa A,31357,xã,xa_nhon_nghia_a,932
Rạch Gòi,31359,thị trấn,thi_tran_rach_goi,932
Thạnh Xuân,31360,xã,xa_thanh_xuan,932
Cái Tắc,31362,thị trấn,thi_tran_cai_tac,932
Phú Thạnh,31363,xã,xa_tan_phu_thanh,932
Ngã Sáu,31366,thị trấn,thi_tran_nga_sau,933
Đông Thạnh,31369,xã,xa_dong_thanh,933
Đông Phú,31375,xã,xa_dong_phu,933
Phú Hữu,31378,xã,xa_phu_huu,933
Phú Tân,31379,xã,xa_phu_tan,933
Mái Dầm,31381,thị trấn,thi_tran_mai_dam,933
Đông Phước,31384,xã,xa_dong_phuoc,933
Phước A,31387,xã,xa_dong_phuoc_a,933
Kinh Cùng,31393,thị trấn,thi_tran_kinh_cung,934
Cây Dương,31396,thị trấn,thi_tran_cay_duong,934
Tân Bình,31399,xã,xa_tan_binh,934
Bình Thành,31402,xã,xa_binh_thanh,934
Thạnh Hòa,31405,xã,xa_thanh_hoa,934
Long Thạnh,31408,xã,xa_long_thanh,934
Phụng Hiệp,31417,xã,xa_phung_hiep,934
Hòa Mỹ,31420,xã,xa_hoa_my,934
Hòa An,31423,xã,xa_hoa_an,934
Phương Bình,31426,xã,xa_phuong_binh,934
Hiệp Hưng,31429,xã,xa_hiep_hung,934
Phước Hưng,31432,xã,xa_tan_phuoc_hung,934
Búng Tàu,31433,thị trấn,thi_tran_bung_tau,934
Phương Phú,31435,xã,xa_phuong_phu,934
Tân Long,31438,xã,xa_tan_long,934
Nàng Mau,31441,thị trấn,thi_tran_nang_mau,935
Vị Trung,31444,xã,xa_vi_trung,935
Vị Thuỷ,31447,xã,xa_vi_thuy,935
Vị Thắng,31450,xã,xa_vi_thang,935
Thuận Tây,31453,xã,xa_vinh_thuan_tay,935
Vĩnh Trung,31456,xã,xa_vinh_trung,935
Vĩnh Tường,31459,xã,xa_vinh_tuong,935
Vị Đông,31462,xã,xa_vi_dong,935
Vị Thanh,31465,xã,xa_vi_thanh,935
Vị Bình,31468,xã,xa_vi_binh,935
Thuận Hưng,31483,xã,xa_thuan_hung,936
Thuận Hòa,31484,xã,xa_thuan_hoa,936
Thuận Đông,31486,xã,xa_vinh_thuan_dong,936
Vĩnh Viễn,31489,thị trấn,thi_tran_vinh_vien,936
Viễn A,31490,xã,xa_vinh_vien_a,936
Lương Tâm,31492,xã,xa_luong_tam,936
Lương Nghĩa,31493,xã,xa_luong_nghia,936
Xà Phiên,31495,xã,xa_xa_phien,936
Thuận An,31471,phường,phuong_thuan_an,937
Trà Lồng,31472,phường,phuong_tra_long,937
Bình Thạnh,31473,phường,phuong_binh_thanh,937
Long Bình,31474,xã,xa_long_binh,937
Vĩnh Tường,31475,phường,phuong_vinh_tuong,937
Long Trị,31477,xã,xa_long_tri,937
Trị A,31478,xã,xa_long_tri_a,937
Long Phú,31480,xã,xa_long_phu,937
Tân Phú,31481,xã,xa_tan_phu,937
Phường 5,31498,phường,phuong_5,941
Phường 7,31501,phường,phuong_7,941
Phường 8,31504,phường,phuong_8,941
Phường 6,31507,phường,phuong_6,941
Phường 2,31510,phường,phuong_2,941
Phường 1,31513,phường,phuong_1,941
Phường 4,31516,phường,phuong_4,941
Phường 3,31519,phường,phuong_3,941
Phường 9,31522,phường,phuong_9,941
Phường 10,31525,phường,phuong_10,941
Châu Thành,31569,thị trấn,thi_tran_chau_thanh,942
Đắc Kiện,31570,xã,xa_ho_dac_kien,942
Phú Tâm,31573,xã,xa_phu_tam,942
Thuận Hòa,31576,xã,xa_thuan_hoa,942
Phú Tân,31582,xã,xa_phu_tan,942
Thiện Mỹ,31585,xã,xa_thien_my,942
An Hiệp,31594,xã,xa_an_hiep,942
An Ninh,31600,xã,xa_an_ninh,942
Kế Sách,31528,thị trấn,thi_tran_ke_sach,943
Lạc Thôn,31531,thị trấn,thi_tran_an_lac_thon,943
Xuân Hòa,31534,xã,xa_xuan_hoa,943
Phong Nẫm,31537,xã,xa_phong_nam,943
Lạc Tây,31540,xã,xa_an_lac_tay,943
Trinh Phú,31543,xã,xa_trinh_phu,943
Ba Trinh,31546,xã,xa_ba_trinh,943
An Hội,31549,xã,xa_thoi_an_hoi,943
Nhơn Mỹ,31552,xã,xa_nhon_my,943
Kế Thành,31555,xã,xa_ke_thanh,943
Kế An,31558,xã,xa_ke_an,943
Đại Hải,31561,xã,xa_dai_hai,943
An Mỹ,31564,xã,xa_an_my,943
Hữu Nghĩa,31567,thị trấn,thi_tran_huynh_huu_nghia,944
Long Hưng,31579,xã,xa_long_hung,944
Hưng Phú,31588,xã,xa_hung_phu,944
Mỹ Hương,31591,xã,xa_my_huong,944
Mỹ Tú,31597,xã,xa_my_tu,944
Mỹ Phước,31603,xã,xa_my_phuoc,944
Thuận Hưng,31606,xã,xa_thuan_hung,944
Mỹ Thuận,31609,xã,xa_my_thuan,944
Phú Mỹ,31612,xã,xa_phu_my,944
Lao Dung,31615,thị trấn,thi_tran_cu_lao_dung,945
An Thạnh 1,31618,xã,xa_an_thanh_1,945
Thạnh Tây,31621,xã,xa_an_thanh_tay,945
Thạnh Đông,31624,xã,xa_an_thanh_dong,945
Đại Ân 1,31627,xã,xa_dai_an_1,945
An Thạnh 2,31630,xã,xa_an_thanh_2,945
An Thạnh 3,31633,xã,xa_an_thanh_3,945
Thạnh Nam,31636,xã,xa_an_thanh_nam,945
Long Phú,31639,thị trấn,thi_tran_long_phu,946
Song Phụng,31642,xã,xa_song_phung,946
Đại Ngãi,31645,thị trấn,thi_tran_dai_ngai,946
Hậu Thạnh,31648,xã,xa_hau_thanh,946
Long Đức,31651,xã,xa_long_duc,946
Trường Khánh,31654,xã,xa_truong_khanh,946
Phú Hữu,31657,xã,xa_phu_huu,946
Tân Hưng,31660,xã,xa_tan_hung,946
Châu Khánh,31663,xã,xa_chau_khanh,946
Tân Thạnh,31666,xã,xa_tan_thanh,946
Long Phú,31669,xã,xa_long_phu,946
Mỹ Xuyên,31684,thị trấn,thi_tran_my_xuyen,947
Đại Tâm,31690,xã,xa_dai_tam,947
Tham Đôn,31693,xã,xa_tham_don,947
Thạnh Phú,31708,xã,xa_thanh_phu,947
Ngọc Đông,31711,xã,xa_ngoc_dong,947
Thạnh Quới,31714,xã,xa_thanh_quoi,947
Hòa Tú 1,31717,xã,xa_hoa_tu_1,947
Gia Hòa 1,31720,xã,xa_gia_hoa_1,947
Ngọc Tố,31723,xã,xa_ngoc_to,947
Gia Hòa 2,31726,xã,xa_gia_hoa_2,947
Tú II,31729,xã,xa_hoa_tu_ii,947
Phường 1,31732,phường,phuong_1,948
Phường 2,31735,phường,phuong_2,948
Vĩnh Quới,31738,xã,xa_vinh_quoi,948
Tân Long,31741,xã,xa_tan_long,948
Long Bình,31744,xã,xa_long_binh,948
Phường 3,31747,phường,phuong_3,948
Mỹ Bình,31750,xã,xa_my_binh,948
Mỹ Quới,31753,xã,xa_my_quoi,948
Phú Lộc,31756,thị trấn,thi_tran_phu_loc,949
Hưng Lợi,31757,thị trấn,thi_tran_hung_loi,949
Lâm Tân,31759,xã,xa_lam_tan,949
Thạnh Tân,31762,xã,xa_thanh_tan,949
Lâm Kiết,31765,xã,xa_lam_kiet,949
Tuân Tức,31768,xã,xa_tuan_tuc,949
Vĩnh Thành,31771,xã,xa_vinh_thanh,949
Thạnh Trị,31774,xã,xa_thanh_tri,949
Vĩnh Lợi,31777,xã,xa_vinh_loi,949
Châu Hưng,31780,xã,xa_chau_hung,949
Phường 1,31783,phường,phuong_1,950
Hòa Đông,31786,xã,xa_hoa_dong,950
Khánh Hòa,31789,phường,phuong_khanh_hoa,950
Vĩnh Hiệp,31792,xã,xa_vinh_hiep,950
Vĩnh Hải,31795,xã,xa_vinh_hai,950
Lạc Hòa,31798,xã,xa_lac_hoa,950
Phường 2,31801,phường,phuong_2,950
Vĩnh Phước,31804,phường,phuong_vinh_phuoc,950
Vĩnh Tân,31807,xã,xa_vinh_tan,950
Lai Hòa,31810,xã,xa_lai_hoa,950
Đại Ân 2,31672,xã,xa_dai_an_2,951
Trần Đề,31673,thị trấn,thi_tran_tran_de,951
Liêu Tú,31675,xã,xa_lieu_tu,951
Hội Thượng,31678,xã,xa_lich_hoi_thuong,951
Hội Thượng,31679,thị trấn,thi_tran_lich_hoi_thuong,951
Trung Bình,31681,xã,xa_trung_binh,951
Tài Văn,31687,xã,xa_tai_van,951
Viên An,31696,xã,xa_vien_an,951
Thới An,31699,xã,xa_thanh_thoi_an,951
Thới Thuận,31702,xã,xa_thanh_thoi_thuan,951
Viên Bình,31705,xã,xa_vien_binh,951
Phường 2,31813,phường,phuong_2,954
Phường 3,31816,phường,phuong_3,954
Phường 5,31819,phường,phuong_5,954
Phường 7,31822,phường,phuong_7,954
Phường 1,31825,phường,phuong_1,954
Phường 8,31828,phường,phuong_8,954
Nhà Mát,31831,phường,phuong_nha_mat,954
Vĩnh Trạch,31834,xã,xa_vinh_trach,954
Trạch Đông,31837,xã,xa_vinh_trach_dong,954
Hiệp Thành,31840,xã,xa_hiep_thanh,954
Ngan Dừa,31843,thị trấn,thi_tran_ngan_dua,956
Ninh Quới,31846,xã,xa_ninh_quoi,956
Quới A,31849,xã,xa_ninh_quoi_a,956
Ninh Hòa,31852,xã,xa_ninh_hoa,956
Lộc Ninh,31855,xã,xa_loc_ninh,956
Vĩnh Lộc,31858,xã,xa_vinh_loc,956
Lộc A,31861,xã,xa_vinh_loc_a,956
Lợi A,31863,xã,xa_ninh_thanh_loi_a,956
Thạnh Lợi,31864,xã,xa_ninh_thanh_loi,956
Phước Long,31867,thị trấn,thi_tran_phuoc_long,957
Phú Đông,31870,xã,xa_vinh_phu_dong,957
Phú Tây,31873,xã,xa_vinh_phu_tay,957
Phước Long,31876,xã,xa_phuoc_long,957
Hưng Phú,31879,xã,xa_hung_phu,957
Vĩnh Thanh,31882,xã,xa_vinh_thanh,957
Tây A,31885,xã,xa_phong_thanh_tay_a,957
Tây B,31888,xã,xa_phong_thanh_tay_b,957
Vĩnh Hưng,31894,xã,xa_vinh_hung,958
Hưng A,31897,xã,xa_vinh_hung_a,958
Châu Hưng,31900,thị trấn,thi_tran_chau_hung,958
Hưng A,31903,xã,xa_chau_hung_a,958
Hưng Thành,31906,xã,xa_hung_thanh,958
Hưng Hội,31909,xã,xa_hung_hoi,958
Châu Thới,31912,xã,xa_chau_thoi,958
Long Thạnh,31921,xã,xa_long_thanh,958
Phường 1,31942,phường,phuong_1,959
Hộ Phòng,31945,phường,phuong_ho_phong,959
Thạnh Đông,31948,xã,xa_phong_thanh_dong,959
Láng Tròn,31951,phường,phuong_lang_tron,959
Phong Tân,31954,xã,xa_phong_tan,959
Tân Phong,31957,xã,xa_tan_phong,959
Phong Thạnh,31960,xã,xa_phong_thanh,959
Thạnh A,31963,xã,xa_phong_thanh_a,959
Thạnh Tây,31966,xã,xa_phong_thanh_tay,959
Tân Thạnh,31969,xã,xa_tan_thanh,959
Gành Hào,31972,thị trấn,thi_tran_ganh_hao,960
Điền Đông,31975,xã,xa_long_dien_dong,960
Đông A,31978,xã,xa_long_dien_dong_a,960
Long Điền,31981,xã,xa_long_dien,960
Điền Tây,31984,xã,xa_long_dien_tay,960
Điền Hải,31985,xã,xa_dien_hai,960
An Trạch,31987,xã,xa_an_trach,960
Trạch A,31988,xã,xa_an_trach_a,960
An Phúc,31990,xã,xa_an_phuc,960
Định Thành,31993,xã,xa_dinh_thanh,960
Thành A,31996,xã,xa_dinh_thanh_a,960
Hòa Bình,31891,thị trấn,thi_tran_hoa_binh,961
Minh Diệu,31915,xã,xa_minh_dieu,961
Vĩnh Bình,31918,xã,xa_vinh_binh,961
Mỹ B,31924,xã,xa_vinh_my_b,961
Vĩnh Hậu,31927,xã,xa_vinh_hau,961
Hậu A,31930,xã,xa_vinh_hau_a,961
Mỹ A,31933,xã,xa_vinh_my_a,961
Vĩnh Thịnh,31936,xã,xa_vinh_thinh,961
Phường 9,31999,phường,phuong_9,964
Phường 4,32002,phường,phuong_4,964
Phường 1,32005,phường,phuong_1,964
Phường 5,32008,phường,phuong_5,964
Phường 2,32011,phường,phuong_2,964
Phường 8,32014,phường,phuong_8,964
Phường 6,32017,phường,phuong_6,964
